date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:31:26	104010/104010	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Oct%202022%2006:30:08%20GMT	https://commons.wikimedia.org/wiki/Category:Religion_statistics	C:/PROCESS/PROCESS/commons.wikimedia.org/wiki/Category_Religion_statistics.html	(from https://commons.wikimedia.org/wiki/File:Worldwide_percentage_of_Adherents_by_Religion.png)
06:31:28	237506/237506	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2013:47:34%20GMT	https://commons.wikimedia.org/wiki/Category:Pie_charts_in_English	C:/PROCESS/PROCESS/commons.wikimedia.org/wiki/Category_Pie_charts_in_English.html	(from https://commons.wikimedia.org/wiki/File:Worldwide_percentage_of_Adherents_by_Religion.png)
06:31:30	234221/234221	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Oct%202022%2022:58:35%20GMT	https://commons.wikimedia.org/wiki/Category:Images_which_should_use_wikicharts	C:/PROCESS/PROCESS/commons.wikimedia.org/wiki/Category_Images_which_should_use_wikicharts.html	(from https://commons.wikimedia.org/wiki/File:Worldwide_percentage_of_Adherents_by_Religion.png)
06:31:31	297038/297038	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2003:51:53%20GMT	https://commons.wikimedia.org/wiki/Category:PD-user	C:/PROCESS/PROCESS/commons.wikimedia.org/wiki/Category_PD-user.html	(from https://commons.wikimedia.org/wiki/File:Worldwide_percentage_of_Adherents_by_Religion.png)
06:31:33	282139/282139	---MCZ	200	added ('OK')	text/html	date:Sun,%2030%20Oct%202022%2007:08:49%20GMT	https://commons.wikimedia.org/wiki/Category:Images_created_or_edited_with_IrfanView	C:/PROCESS/PROCESS/commons.wikimedia.org/wiki/Category_Images_created_or_edited_with_IrfanView.html	(from https://commons.wikimedia.org/wiki/File:Worldwide_percentage_of_Adherents_by_Religion.png)
06:31:34	20882/20882	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2006:30:16%20GMT	https://commons.wikimedia.org/wiki/Special:MyTalk	C:/PROCESS/PROCESS/commons.wikimedia.org/wiki/Special_MyTalk.html	(from https://commons.wikimedia.org/wiki/File:Worldwide_percentage_of_Adherents_by_Religion.png)
06:31:37	70309/70309	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2006:30:18%20GMT	https://commons.wikimedia.org/wiki/Special:MyContributions	C:/PROCESS/PROCESS/commons.wikimedia.org/wiki/Special_MyContributions.html	(from https://commons.wikimedia.org/wiki/File:Worldwide_percentage_of_Adherents_by_Religion.png)
06:31:39	30300/30300	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2006:30:20%20GMT	https://commons.wikimedia.org/w/index.php?title=Special:CreateAccount&returnto=File%3AWorldwide+percentage+of+Adherents+by+Religion.png	C:/PROCESS/PROCESS/commons.wikimedia.org/w/index9cb2.html	(from https://commons.wikimedia.org/wiki/File:Worldwide_percentage_of_Adherents_by_Religion.png)
06:31:41	27519/27519	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2006:30:22%20GMT	https://commons.wikimedia.org/w/index.php?title=Special:UserLogin&returnto=File%3AWorldwide+percentage+of+Adherents+by+Religion.png	C:/PROCESS/PROCESS/commons.wikimedia.org/w/indexed40.html	(from https://commons.wikimedia.org/wiki/File:Worldwide_percentage_of_Adherents_by_Religion.png)
06:31:42	26586/26586	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Oct%202022%2006:30:24%20GMT	https://commons.wikimedia.org/wiki/File_talk:Worldwide_percentage_of_Adherents_by_Religion.png	C:/PROCESS/PROCESS/commons.wikimedia.org/wiki/File_talk_Worldwide_percentage_of_Adherents_by_Religion.html	(from https://commons.wikimedia.org/wiki/File:Worldwide_percentage_of_Adherents_by_Religion.png)
06:31:45	182256/182256	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2002:52:23%20GMT	https://commons.wikimedia.org/wiki/Main_Page	C:/PROCESS/PROCESS/commons.wikimedia.org/wiki/Main_Page.html	(from https://commons.wikimedia.org/wiki/File:Worldwide_percentage_of_Adherents_by_Religion.png)
06:31:47	109081/109081	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:39:07%20GMT	https://commons.wikimedia.org/wiki/Commons:Welcome	C:/PROCESS/PROCESS/commons.wikimedia.org/wiki/Commons_Welcome.html	(from https://commons.wikimedia.org/wiki/File:Worldwide_percentage_of_Adherents_by_Religion.png)
06:31:49	127735/127735	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2000:00:45%20GMT	https://commons.wikimedia.org/wiki/Commons:Community_portal	C:/PROCESS/PROCESS/commons.wikimedia.org/wiki/Commons_Community_portal.html	(from https://commons.wikimedia.org/wiki/File:Worldwide_percentage_of_Adherents_by_Religion.png)
06:31:52	400903/400903	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2003:15:21%20GMT	https://commons.wikimedia.org/wiki/Commons:Village_pump	C:/PROCESS/PROCESS/commons.wikimedia.org/wiki/Commons_Village_pump.html	(from https://commons.wikimedia.org/wiki/File:Worldwide_percentage_of_Adherents_by_Religion.png)
06:31:54	125274/125274	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2006:30:35%20GMT	https://commons.wikimedia.org/wiki/Special:MyLanguage/Help:Contents	C:/PROCESS/PROCESS/commons.wikimedia.org/wiki/Special_MyLanguage/Help_Contents.html	(from https://commons.wikimedia.org/wiki/File:Worldwide_percentage_of_Adherents_by_Religion.png)
06:31:56	20046/20046	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2006:30:37%20GMT	https://commons.wikimedia.org/wiki/Special:UploadWizard	C:/PROCESS/PROCESS/commons.wikimedia.org/wiki/Special_UploadWizard.html	(from https://commons.wikimedia.org/wiki/File:Worldwide_percentage_of_Adherents_by_Religion.png)
06:31:58	221277/221277	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2006:30:39%20GMT	https://commons.wikimedia.org/wiki/Special:RecentChanges	C:/PROCESS/PROCESS/commons.wikimedia.org/wiki/Special_RecentChanges.html	(from https://commons.wikimedia.org/wiki/File:Worldwide_percentage_of_Adherents_by_Religion.png)
06:32:00	111540/111540	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2006:30:41%20GMT	https://commons.wikimedia.org/wiki/Special:NewFiles	C:/PROCESS/PROCESS/commons.wikimedia.org/wiki/Special_NewFiles.html	(from https://commons.wikimedia.org/wiki/File:Worldwide_percentage_of_Adherents_by_Religion.png)
06:32:01	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2011%20Nov%202022%2006:30:43%20GMT	https://commons.wikimedia.org/wiki/Special:Random/File	C:/PROCESS/PROCESS/commons.wikimedia.org/wiki/Special_Random/File.1f5.delayed	(from https://commons.wikimedia.org/wiki/File:Worldwide_percentage_of_Adherents_by_Religion.png)
06:32:03	62484/62484	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Oct%202022%2006:30:45%20GMT	https://commons.wikimedia.org/wiki/File:Montauban-de-Picardie_Quarry_Cemetery_10.jpg	C:/PROCESS/PROCESS/commons.wikimedia.org/wiki/File_Montauban-de-Picardie_Quarry_Cemetery_10.html	(from https://commons.wikimedia.org/wiki/File:Worldwide_percentage_of_Adherents_by_Religion.png)
06:32:05	63137/63137	---MCZ	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202022%2012:45:36%20GMT	https://commons.wikimedia.org/wiki/Commons:Contact_us	C:/PROCESS/PROCESS/commons.wikimedia.org/wiki/Commons_Contact_us.html	(from https://commons.wikimedia.org/wiki/File:Worldwide_percentage_of_Adherents_by_Religion.png)
06:32:07	38040/38040	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2006:30:49%20GMT	https://commons.wikimedia.org/wiki/Special:WhatLinksHere/File:Worldwide_percentage_of_Adherents_by_Religion.png	C:/PROCESS/PROCESS/commons.wikimedia.org/wiki/Special_WhatLinksHere/File_Worldwide_percentage_of_Adherents_by_Religion.html	(from https://commons.wikimedia.org/wiki/File:Worldwide_percentage_of_Adherents_by_Religion.png)
06:32:09	59394/59394	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Nov%202022%2006:30:50%20GMT	https://commons.wikimedia.org/wiki/Special:RecentChangesLinked/File:Worldwide_percentage_of_Adherents_by_Religion.png	C:/PROCESS/PROCESS/commons.wikimedia.org/wiki/Special_RecentChangesLinked/File_Worldwide_percentage_of_Adherents_by_Religion.1f9.delayed	(from https://commons.wikimedia.org/wiki/File:Worldwide_percentage_of_Adherents_by_Religion.png)
06:32:11	39043/39043	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2006:30:53%20GMT	https://commons.wikimedia.org/wiki/Special:SpecialPages	C:/PROCESS/PROCESS/commons.wikimedia.org/wiki/Special_SpecialPages.html	(from https://commons.wikimedia.org/wiki/File:Worldwide_percentage_of_Adherents_by_Religion.png)
06:32:13	111778/111778	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Oct%202022%2006:30:54%20GMT	https://commons.wikimedia.org/wiki/Commons:General_disclaimer	C:/PROCESS/PROCESS/commons.wikimedia.org/wiki/Commons_General_disclaimer.html	(from https://commons.wikimedia.org/wiki/File:Worldwide_percentage_of_Adherents_by_Religion.png)
06:32:14	2360/2360	---M--	200	added ('OK')	image/png	etag:%22938-5ab7ed12f4a89%22	https://commons.wikimedia.org/static/images/footer/wikimedia-button.png	C:/PROCESS/PROCESS/commons.wikimedia.org/static/images/footer/wikimedia-button.png	(from https://commons.wikimedia.org/wiki/File:Worldwide_percentage_of_Adherents_by_Religion.png)
06:32:16	2205/2205	---M--	200	added ('OK')	image/png	etag:%2289d-5bedd0bcaede2%22	https://commons.wikimedia.org/static/images/footer/poweredby_mediawiki_88x31.png	C:/PROCESS/PROCESS/commons.wikimedia.org/static/images/footer/poweredby_mediawiki_88x31.png	(from https://commons.wikimedia.org/wiki/File:Worldwide_percentage_of_Adherents_by_Religion.png)
06:32:18	5116/5116	---M-Z	200	added ('OK')	text/plain	date:Wed,%2028%20Sep%202022%2008:18:24%20GMT	https://en.wikipedia.org/robots.txt		(from https://en.wikipedia.org/wiki/File:Worldwide_percentage_of_Adherents_by_Religion.png)
06:32:21	522738/522738	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2005:20:56%20GMT	https://en.wikipedia.org/wiki/Demographics_of_China	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Demographics_of_China.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:32:23	418787/418787	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:17:21%20GMT	https://en.wikipedia.org/wiki/Demographics_of_Taiwan	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Demographics_of_Taiwan.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:32:27	0/0	---M--	301	error ('TLS%20Redirect')	text/html	date:Fri,%2011%20Nov%202022%2006:31:09%20GMT	http://upload.wikimedia.org/wikipedia/commons/thumb/5/55/China_population_sex_by_age_on_Nov%2C_1st%2C_2020.png/350px-China_population_sex_by_age_on_Nov%2C_1st%2C_2020.png	C:/PROCESS/PROCESS/upload.wikimedia.org/wikipedia/commons/thumb/5/55/China_population_sex_by_age_on_Nov,_1st,_2020.png/350px-China_population_sex_by_age_on_Nov,_1st,_2020.202.delayed	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:32:28	1534484/1534484	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2005:20:56%20GMT	https://en.wikipedia.org/wiki/China	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/China.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:32:28	51603/51603	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2006:31:08%20GMT	https://en.wikipedia.org/wiki/File:China_population_sex_by_age_on_Nov,_1st,_2020.png	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/File_China_population_sex_by_age_on_Nov,_1st,_2020.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:32:29	36174/36174	---M--	200	added ('OK')	image/png	etag:b7bfb5fd22d7b3e41e28a31e0b8bc03d	https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/China_population_sex_by_age_on_Nov%2C_1st%2C_2020.png/350px-China_population_sex_by_age_on_Nov%2C_1st%2C_2020.png	C:/PROCESS/PROCESS/upload.wikimedia.org/wikipedia/commons/thumb/5/55/China_population_sex_by_age_on_Nov,_1st,_2020.png/350px-China_population_sex_by_age_on_Nov,_1st,_2020.png	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:32:31	0/0	---M--	301	error ('TLS%20Redirect')	text/html	date:Fri,%2011%20Nov%202022%2006:31:13%20GMT	http://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Increase2.svg/11px-Increase2.svg.png	C:/PROCESS/PROCESS/upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Increase2.svg/11px-Increase2.svg.png	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:32:31	114888/114888	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:59:43%20GMT	https://en.wikipedia.org/wiki/Population_pyramid	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Population_pyramid.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:32:33	346/346	---M--	200	added ('OK')	image/png	etag:3cb7667543e4130296a9edc63c1114c5	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Increase2.svg/11px-Increase2.svg.png	C:/PROCESS/PROCESS/upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Increase2.svg/11px-Increase2.svg.png	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:32:37	331069/331069	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:58:15%20GMT	https://en.wikipedia.org/wiki/Zhuang_people	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Zhuang_people.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:32:39	749595/749595	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2021:04:52%20GMT	https://en.wikipedia.org/wiki/Manchu_people	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Manchu_people.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:32:40	552320/552320	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:58:01%20GMT	https://en.wikipedia.org/wiki/Hui_people	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Hui_people.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:32:42	283973/283973	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:59:10%20GMT	https://en.wikipedia.org/wiki/Miao_people	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Miao_people.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:32:46	959554/959554	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:57:15%20GMT	https://en.wikipedia.org/wiki/Uyghurs	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Uyghurs.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:32:46	280027/280027	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:58:32%20GMT	https://en.wikipedia.org/wiki/Yi_people	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Yi_people.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:32:48	134483/134483	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:58:01%20GMT	https://en.wikipedia.org/wiki/Tujia_people	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Tujia_people.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:32:50	419425/419425	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:57:11%20GMT	https://en.wikipedia.org/wiki/Mongols	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Mongols.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:32:53	279663/279663	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2003:36:40%20GMT	https://en.wikipedia.org/wiki/Tibetan_people	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Tibetan_people.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:32:54	130126/130126	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:58:32%20GMT	https://en.wikipedia.org/wiki/Bouyei_people	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Bouyei_people.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:33:02	133062/133062	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:58:32%20GMT	https://en.wikipedia.org/wiki/Kam_people	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Kam_people.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:33:04	234160/234160	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:59:09%20GMT	https://en.wikipedia.org/wiki/Yao_people	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Yao_people.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:33:06	336386/336386	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:58:33%20GMT	https://en.wikipedia.org/wiki/Koreans	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Koreans.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:33:07	145255/145255	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:58:23%20GMT	https://en.wikipedia.org/wiki/Bai_people	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Bai_people.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:33:08	125765/125765	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:58:32%20GMT	https://en.wikipedia.org/wiki/Hani_people	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Hani_people.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:33:10	126217/126217	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:57:10%20GMT	https://en.wikipedia.org/wiki/Hlai_people	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Hlai_people.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:33:11	345592/345592	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:58:13%20GMT	https://en.wikipedia.org/wiki/Kazakhs	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Kazakhs.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:33:12	135909/135909	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:58:14%20GMT	https://en.wikipedia.org/wiki/Dai_people	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Dai_people.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:33:14	137003/137003	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:58:54%20GMT	https://en.wikipedia.org/wiki/She_people	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/She_people.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:33:15	198883/198883	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:58:32%20GMT	https://en.wikipedia.org/wiki/Lisu_people	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Lisu_people.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:33:16	97595/97595	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:58:32%20GMT	https://en.wikipedia.org/wiki/Gelao_people	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Gelao_people.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:33:18	160608/160608	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:58:32%20GMT	https://en.wikipedia.org/wiki/Lahu_people	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Lahu_people.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:33:19	149936/149936	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:58:32%20GMT	https://en.wikipedia.org/wiki/Dongxiangs	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Dongxiangs.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:33:20	173396/173396	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:58:03%20GMT	https://en.wikipedia.org/wiki/Wa_people	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Wa_people.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:33:21	96109/96109	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:58:32%20GMT	https://en.wikipedia.org/wiki/Sui_people	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Sui_people.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:33:23	134918/134918	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:58:20%20GMT	https://en.wikipedia.org/wiki/Nakhi_people	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Nakhi_people.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:33:24	145984/145984	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:58:31%20GMT	https://en.wikipedia.org/wiki/Qiang_people	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Qiang_people.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:33:26	215894/215894	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:58:32%20GMT	https://en.wikipedia.org/wiki/Monguor_people	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Monguor_people.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:33:28	127462/127462	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:58:07%20GMT	https://en.wikipedia.org/wiki/Sibe_people	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Sibe_people.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:33:29	86513/86513	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:58:32%20GMT	https://en.wikipedia.org/wiki/Mulao_people	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Mulao_people.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:33:31	246803/246803	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:57:31%20GMT	https://en.wikipedia.org/wiki/Kyrgyz_people	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Kyrgyz_people.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:33:32	128956/128956	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:58:33%20GMT	https://en.wikipedia.org/wiki/Daur_people	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Daur_people.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:33:34	171302/171302	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:58:33%20GMT	https://en.wikipedia.org/wiki/Jingpo_people	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Jingpo_people.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:33:37	307195/307195	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:58:33%20GMT	https://en.wikipedia.org/wiki/Salar_people	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Salar_people.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:33:38	159907/159907	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:58:33%20GMT	https://en.wikipedia.org/wiki/Blang_people	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Blang_people.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:33:41	78948/78948	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:58:33%20GMT	https://en.wikipedia.org/wiki/Maonan_people	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Maonan_people.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:33:43	251819/251819	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:57:16%20GMT	https://en.wikipedia.org/wiki/Tajiks	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Tajiks.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:33:45	77666/77666	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:58:33%20GMT	https://en.wikipedia.org/wiki/Pumi_people	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Pumi_people.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:33:46	107216/107216	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:58:33%20GMT	https://en.wikipedia.org/wiki/Achang_people	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Achang_people.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:33:48	77409/77409	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:58:54%20GMT	https://en.wikipedia.org/wiki/Nu_people	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Nu_people.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:33:51	226909/226909	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2019:57:21%20GMT	https://en.wikipedia.org/wiki/Evenks	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Evenks.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
06:33:52	106014/106014	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202022%2020:06:17%20GMT	https://en.wikipedia.org/wiki/Gin_people	C:/PROCESS/PROCESS/en.wikipedia.org/wiki/Gin_people.html	(from https://en.wikipedia.org/wiki/Demography_of_the_People%27s_Republic_of_China)
